,chromosome,gene_id,new_start,tss_same,tss_len,n_tss_same,n_iso,max_tss_size,num_tss_1_iso,tss_class,gene_name,tss_same_name,filter,idx
68942,5,ENSMUSG00000036817,139200667,"['ENSMUST00000142473', 'ENSMUST00000100517']",2,2,20,2,18,68942,Sun1_ENSMUSG00000036817,Sun1-203_ENSMUST00000100517,0,13610
68944,5,ENSMUSG00000036817,139200671,['ENSMUST00000143562'],1,1,20,2,18,68944,Sun1_ENSMUSG00000036817,Sun1-217_ENSMUST00000143562,0,13611
68945,5,ENSMUSG00000036817,139200675,['ENSMUST00000123414'],1,1,20,2,18,68945,Sun1_ENSMUSG00000036817,Sun1-207_ENSMUST00000123414,0,13612
68946,5,ENSMUSG00000036817,139200680,['ENSMUST00000078690'],1,1,20,2,18,68946,Sun1_ENSMUSG00000036817,Sun1-202_ENSMUST00000078690,0,13613
68952,5,ENSMUSG00000036817,139223678,['ENSMUST00000153469'],1,1,20,2,18,68952,Sun1_ENSMUSG00000036817,Sun1-220_ENSMUST00000153469,0,13614
68953,5,ENSMUSG00000036817,139225276,['ENSMUST00000135720'],1,1,20,2,18,68953,Sun1_ENSMUSG00000036817,Sun1-213_ENSMUST00000135720,0,13615
68954,5,ENSMUSG00000036817,139226743,['ENSMUST00000135926'],1,1,20,2,18,68954,Sun1_ENSMUSG00000036817,Sun1-214_ENSMUST00000135926,0,13616
68955,5,ENSMUSG00000036817,139231104,['ENSMUST00000126108'],1,1,20,2,18,68955,Sun1_ENSMUSG00000036817,Sun1-208_ENSMUST00000126108,0,13617
68956,5,ENSMUSG00000036817,139235577,['ENSMUST00000128817'],1,1,20,2,18,68956,Sun1_ENSMUSG00000036817,Sun1-211_ENSMUST00000128817,0,13618
68957,5,ENSMUSG00000036817,139241354,['ENSMUST00000127310'],1,1,20,2,18,68957,Sun1_ENSMUSG00000036817,Sun1-210_ENSMUST00000127310,0,13619
68968,5,ENSMUSG00000036928,138280556,['ENSMUST00000161691'],1,1,9,2,7,68968,Stag3_ENSMUSG00000036928,Stag3-208_ENSMUST00000161691,0,13620
68982,5,ENSMUSG00000036980,138181468,['ENSMUST00000130473'],1,1,8,2,6,68982,Taf6_ENSMUSG00000036980,Taf6-205_ENSMUST00000130473,0,13621
68983,5,ENSMUSG00000036980,138187205,['ENSMUST00000110937'],1,1,8,2,6,68983,Taf6_ENSMUSG00000036980,Taf6-203_ENSMUST00000110937,0,13622
68984,5,ENSMUSG00000036980,138187215,['ENSMUST00000139276'],1,1,8,2,6,68984,Taf6_ENSMUSG00000036980,Taf6-206_ENSMUST00000139276,0,13623
68985,5,ENSMUSG00000036980,138187216,['ENSMUST00000200483'],1,1,8,2,6,68985,Taf6_ENSMUSG00000036980,Taf6-208_ENSMUST00000200483,0,13624
68986,5,ENSMUSG00000036980,138187221,['ENSMUST00000153117'],1,1,8,2,6,68986,Taf6_ENSMUSG00000036980,Taf6-207_ENSMUST00000153117,0,13625
68987,5,ENSMUSG00000036980,138187226,"['ENSMUST00000048698', 'ENSMUST00000123415']",2,2,8,2,6,68987,Taf6_ENSMUSG00000036980,Taf6-201_ENSMUST00000048698,0,13626
68987,5,ENSMUSG00000036980,138187226,"['ENSMUST00000048698', 'ENSMUST00000123415']",2,2,8,2,6,68987,Taf6_ENSMUSG00000036980,Taf6-204_ENSMUST00000123415,0,13626
68988,5,ENSMUSG00000036980,138187451,['ENSMUST00000110936'],1,1,8,2,6,68988,Taf6_ENSMUSG00000036980,Taf6-202_ENSMUST00000110936,0,13627
68993,5,ENSMUSG00000037017,138116903,['ENSMUST00000062350'],1,1,7,2,5,68993,Zscan21_ENSMUSG00000037017,Zscan21-201_ENSMUST00000062350,0,13628
68994,5,ENSMUSG00000037017,138116916,['ENSMUST00000110961'],1,1,7,2,5,68994,Zscan21_ENSMUSG00000037017,Zscan21-205_ENSMUST00000110961,0,13629
68995,5,ENSMUSG00000037017,138116937,"['ENSMUST00000080732', 'ENSMUST00000110960']",2,2,7,2,5,68995,Zscan21_ENSMUSG00000037017,Zscan21-202_ENSMUST00000080732,0,13630
68995,5,ENSMUSG00000037017,138116937,"['ENSMUST00000080732', 'ENSMUST00000110960']",2,2,7,2,5,68995,Zscan21_ENSMUSG00000037017,Zscan21-204_ENSMUST00000110960,0,13630
68996,5,ENSMUSG00000037017,138116980,['ENSMUST00000142185'],1,1,7,2,5,68996,Zscan21_ENSMUSG00000037017,Zscan21-207_ENSMUST00000142185,0,13631
68997,5,ENSMUSG00000037017,138116982,['ENSMUST00000136425'],1,1,7,2,5,68997,Zscan21_ENSMUSG00000037017,Zscan21-206_ENSMUST00000136425,0,13632
68998,5,ENSMUSG00000037017,138117041,['ENSMUST00000110959'],1,1,7,2,5,68998,Zscan21_ENSMUSG00000037017,Zscan21-203_ENSMUST00000110959,0,13633
69029,5,ENSMUSG00000037313,33658147,['ENSMUST00000201633'],1,1,8,2,6,69029,Tacc3_ENSMUSG00000037313,Tacc3-208_ENSMUST00000201633,0,13634
69031,5,ENSMUSG00000037313,33658586,['ENSMUST00000114426'],1,1,8,2,6,69031,Tacc3_ENSMUSG00000037313,Tacc3-203_ENSMUST00000114426,0,13635
69033,5,ENSMUSG00000037313,33668661,['ENSMUST00000138240'],1,1,8,2,6,69033,Tacc3_ENSMUSG00000037313,Tacc3-204_ENSMUST00000138240,0,13636
69034,5,ENSMUSG00000037313,33668724,['ENSMUST00000139888'],1,1,8,2,6,69034,Tacc3_ENSMUSG00000037313,Tacc3-206_ENSMUST00000139888,0,13637
69043,5,ENSMUSG00000037344,137322512,['ENSMUST00000141517'],1,1,4,2,2,69043,Slc12a9_ENSMUSG00000037344,Slc12a9-202_ENSMUST00000141517,0,13638
69045,5,ENSMUSG00000037344,137333597,"['ENSMUST00000039991', 'ENSMUST00000149847']",2,2,4,2,2,69045,Slc12a9_ENSMUSG00000037344,Slc12a9-201_ENSMUST00000039991,0,13639
69045,5,ENSMUSG00000037344,137333597,"['ENSMUST00000039991', 'ENSMUST00000149847']",2,2,4,2,2,69045,Slc12a9_ENSMUSG00000037344,Slc12a9-203_ENSMUST00000149847,0,13639
69046,5,ENSMUSG00000037355,33378549,['ENSMUST00000200682'],1,1,4,2,2,69046,Uvssa_ENSMUSG00000037355,Uvssa-202_ENSMUST00000200682,0,13640
69048,5,ENSMUSG00000037355,33378772,['ENSMUST00000202816'],1,1,4,2,2,69048,Uvssa_ENSMUSG00000037355,Uvssa-204_ENSMUST00000202816,0,13641
69049,5,ENSMUSG00000037364,137296853,['ENSMUST00000197409'],1,1,18,2,16,69049,Srrt_ENSMUSG00000037364,Srrt-208_ENSMUST00000197409,0,13642
69050,5,ENSMUSG00000037364,137296934,['ENSMUST00000196960'],1,1,18,2,16,69050,Srrt_ENSMUSG00000037364,Srrt-205_ENSMUST00000196960,0,13643
69051,5,ENSMUSG00000037364,137297217,['ENSMUST00000197144'],1,1,18,2,16,69051,Srrt_ENSMUSG00000037364,Srrt-206_ENSMUST00000197144,0,13644
69052,5,ENSMUSG00000037364,137297425,['ENSMUST00000199756'],1,1,18,2,16,69052,Srrt_ENSMUSG00000037364,Srrt-216_ENSMUST00000199756,0,13645
69053,5,ENSMUSG00000037364,137297567,['ENSMUST00000200643'],1,1,18,2,16,69053,Srrt_ENSMUSG00000037364,Srrt-217_ENSMUST00000200643,0,13646
69054,5,ENSMUSG00000037364,137298547,['ENSMUST00000197376'],1,1,18,2,16,69054,Srrt_ENSMUSG00000037364,Srrt-207_ENSMUST00000197376,0,13647
69055,5,ENSMUSG00000037364,137299645,['ENSMUST00000196109'],1,1,18,2,16,69055,Srrt_ENSMUSG00000037364,Srrt-202_ENSMUST00000196109,0,13648
69056,5,ENSMUSG00000037364,137299886,['ENSMUST00000196576'],1,1,18,2,16,69056,Srrt_ENSMUSG00000037364,Srrt-204_ENSMUST00000196576,0,13649
69057,5,ENSMUSG00000037364,137300009,['ENSMUST00000199365'],1,1,18,2,16,69057,Srrt_ENSMUSG00000037364,Srrt-213_ENSMUST00000199365,0,13650
69058,5,ENSMUSG00000037364,137300318,['ENSMUST00000199605'],1,1,18,2,16,69058,Srrt_ENSMUSG00000037364,Srrt-215_ENSMUST00000199605,0,13651
69059,5,ENSMUSG00000037364,137300731,['ENSMUST00000196394'],1,1,18,2,16,69059,Srrt_ENSMUSG00000037364,Srrt-203_ENSMUST00000196394,0,13652
69060,5,ENSMUSG00000037364,137302314,['ENSMUST00000223263'],1,1,18,2,16,69060,Srrt_ENSMUSG00000037364,Srrt-218_ENSMUST00000223263,0,13653
69061,5,ENSMUSG00000037364,137307421,['ENSMUST00000198526'],1,1,18,2,16,69061,Srrt_ENSMUSG00000037364,Srrt-211_ENSMUST00000198526,0,13654
69062,5,ENSMUSG00000037364,137307473,['ENSMUST00000199473'],1,1,18,2,16,69062,Srrt_ENSMUSG00000037364,Srrt-214_ENSMUST00000199473,0,13655
69063,5,ENSMUSG00000037364,137307640,['ENSMUST00000197484'],1,1,18,2,16,69063,Srrt_ENSMUSG00000037364,Srrt-210_ENSMUST00000197484,0,13656
69064,5,ENSMUSG00000037364,137307666,"['ENSMUST00000199243', 'ENSMUST00000197466']",2,2,18,2,16,69064,Srrt_ENSMUSG00000037364,Srrt-212_ENSMUST00000199243,0,13657
69064,5,ENSMUSG00000037364,137307666,"['ENSMUST00000199243', 'ENSMUST00000197466']",2,2,18,2,16,69064,Srrt_ENSMUSG00000037364,Srrt-209_ENSMUST00000197466,0,13657
69065,5,ENSMUSG00000037364,137307674,['ENSMUST00000040873'],1,1,18,2,16,69065,Srrt_ENSMUSG00000037364,Srrt-201_ENSMUST00000040873,0,13658
69066,5,ENSMUSG00000037373,33249250,['ENSMUST00000202135'],1,1,12,2,10,69066,Ctbp1_ENSMUSG00000037373,Ctbp1-207_ENSMUST00000202135,0,13659
69068,5,ENSMUSG00000037373,33269488,['ENSMUST00000201275'],1,1,12,2,10,69068,Ctbp1_ENSMUSG00000037373,Ctbp1-203_ENSMUST00000201275,0,13660
69070,5,ENSMUSG00000037373,33269636,['ENSMUST00000202820'],1,1,12,2,10,69070,Ctbp1_ENSMUSG00000037373,Ctbp1-210_ENSMUST00000202820,0,13661
69071,5,ENSMUSG00000037373,33274579,['ENSMUST00000200899'],1,1,12,2,10,69071,Ctbp1_ENSMUSG00000037373,Ctbp1-202_ENSMUST00000200899,0,13662
69073,5,ENSMUSG00000037373,33274979,['ENSMUST00000201372'],1,1,12,2,10,69073,Ctbp1_ENSMUSG00000037373,Ctbp1-204_ENSMUST00000201372,0,13663
69074,5,ENSMUSG00000037373,33274981,['ENSMUST00000202962'],1,1,12,2,10,69074,Ctbp1_ENSMUSG00000037373,Ctbp1-212_ENSMUST00000202962,0,13664
69075,5,ENSMUSG00000037373,33274992,"['ENSMUST00000201575', 'ENSMUST00000202868']",2,2,12,2,10,69075,Ctbp1_ENSMUSG00000037373,Ctbp1-206_ENSMUST00000201575,0,13665
69075,5,ENSMUSG00000037373,33274992,"['ENSMUST00000201575', 'ENSMUST00000202868']",2,2,12,2,10,69075,Ctbp1_ENSMUSG00000037373,Ctbp1-211_ENSMUST00000202868,0,13665
69076,5,ENSMUSG00000037373,33274994,['ENSMUST00000079746'],1,1,12,2,10,69076,Ctbp1_ENSMUSG00000037373,Ctbp1-201_ENSMUST00000079746,0,13666
69087,5,ENSMUSG00000037426,32863701,['ENSMUST00000149350'],1,1,19,2,15,69087,Depdc5_ENSMUSG00000037426,Depdc5-214_ENSMUST00000149350,0,13667
69088,5,ENSMUSG00000037426,32863706,['ENSMUST00000118698'],1,1,19,2,15,69088,Depdc5_ENSMUSG00000037426,Depdc5-203_ENSMUST00000118698,0,13668
69089,5,ENSMUSG00000037426,32863713,['ENSMUST00000150130'],1,1,19,2,15,69089,Depdc5_ENSMUSG00000037426,Depdc5-215_ENSMUST00000150130,0,13669
69091,5,ENSMUSG00000037426,32863734,['ENSMUST00000119705'],1,1,19,2,15,69091,Depdc5_ENSMUSG00000037426,Depdc5-204_ENSMUST00000119705,0,13670
69092,5,ENSMUSG00000037426,32863760,['ENSMUST00000139098'],1,1,19,2,15,69092,Depdc5_ENSMUSG00000037426,Depdc5-211_ENSMUST00000139098,0,13671
69093,5,ENSMUSG00000037426,32863770,"['ENSMUST00000139463', 'ENSMUST00000195980']",2,2,19,2,15,69093,Depdc5_ENSMUSG00000037426,Depdc5-212_ENSMUST00000139463,0,13672
69093,5,ENSMUSG00000037426,32863770,"['ENSMUST00000139463', 'ENSMUST00000195980']",2,2,19,2,15,69093,Depdc5_ENSMUSG00000037426,Depdc5-216_ENSMUST00000195980,0,13672
69094,5,ENSMUSG00000037426,32863772,['ENSMUST00000125574'],1,1,19,2,15,69094,Depdc5_ENSMUSG00000037426,Depdc5-207_ENSMUST00000125574,0,13673
69095,5,ENSMUSG00000037426,32863777,['ENSMUST00000201802'],1,1,19,2,15,69095,Depdc5_ENSMUSG00000037426,Depdc5-217_ENSMUST00000201802,0,13674
69097,5,ENSMUSG00000037426,32864587,['ENSMUST00000120902'],1,1,19,2,15,69097,Depdc5_ENSMUSG00000037426,Depdc5-205_ENSMUST00000120902,0,13675
69098,5,ENSMUSG00000037426,32904287,['ENSMUST00000201836'],1,1,19,2,15,69098,Depdc5_ENSMUSG00000037426,Depdc5-218_ENSMUST00000201836,0,13676
69099,5,ENSMUSG00000037426,32924206,['ENSMUST00000124780'],1,1,19,2,15,69099,Depdc5_ENSMUSG00000037426,Depdc5-206_ENSMUST00000124780,0,13677
69100,5,ENSMUSG00000037426,32924304,['ENSMUST00000137169'],1,1,19,2,15,69100,Depdc5_ENSMUSG00000037426,Depdc5-210_ENSMUST00000137169,0,13678
69103,5,ENSMUSG00000037426,32967719,['ENSMUST00000127560'],1,1,19,2,15,69103,Depdc5_ENSMUSG00000037426,Depdc5-208_ENSMUST00000127560,0,13679
69108,5,ENSMUSG00000037605,81020138,['ENSMUST00000147226'],1,1,35,8,21,69108,Adgrl3_ENSMUSG00000037605,Adgrl3-228_ENSMUST00000147226,0,13680
69110,5,ENSMUSG00000037605,81020752,['ENSMUST00000149280'],1,1,35,8,21,69110,Adgrl3_ENSMUSG00000037605,Adgrl3-231_ENSMUST00000149280,0,13681
69111,5,ENSMUSG00000037605,81020755,['ENSMUST00000136104'],1,1,35,8,21,69111,Adgrl3_ENSMUSG00000037605,Adgrl3-226_ENSMUST00000136104,0,13682
69112,5,ENSMUSG00000037605,81020996,['ENSMUST00000148923'],1,1,35,8,21,69112,Adgrl3_ENSMUSG00000037605,Adgrl3-230_ENSMUST00000148923,0,13683
69113,5,ENSMUSG00000037605,81021199,['ENSMUST00000140356'],1,1,35,8,21,69113,Adgrl3_ENSMUSG00000037605,Adgrl3-227_ENSMUST00000140356,0,13684
69114,5,ENSMUSG00000037605,81021202,['ENSMUST00000117253'],1,1,35,8,21,69114,Adgrl3_ENSMUSG00000037605,Adgrl3-203_ENSMUST00000117253,0,13685
69116,5,ENSMUSG00000037605,81021593,['ENSMUST00000121707'],1,1,35,8,21,69116,Adgrl3_ENSMUSG00000037605,Adgrl3-217_ENSMUST00000121707,0,13686
69117,5,ENSMUSG00000037605,81021791,['ENSMUST00000132634'],1,1,35,8,21,69117,Adgrl3_ENSMUSG00000037605,Adgrl3-224_ENSMUST00000132634,0,13687
69118,5,ENSMUSG00000037605,81021792,['ENSMUST00000153264'],1,1,35,8,21,69118,Adgrl3_ENSMUSG00000037605,Adgrl3-232_ENSMUST00000153264,0,13688
69119,5,ENSMUSG00000037605,81021810,['ENSMUST00000127046'],1,1,35,8,21,69119,Adgrl3_ENSMUSG00000037605,Adgrl3-222_ENSMUST00000127046,0,13689
69122,5,ENSMUSG00000037605,81309882,['ENSMUST00000134597'],1,1,35,8,21,69122,Adgrl3_ENSMUSG00000037605,Adgrl3-225_ENSMUST00000134597,0,13690
69126,5,ENSMUSG00000037605,81645989,['ENSMUST00000126227'],1,1,35,8,21,69126,Adgrl3_ENSMUSG00000037605,Adgrl3-221_ENSMUST00000126227,0,13691
69127,5,ENSMUSG00000037605,81659944,['ENSMUST00000200930'],1,1,35,8,21,69127,Adgrl3_ENSMUSG00000037605,Adgrl3-233_ENSMUST00000200930,0,13692
69128,5,ENSMUSG00000037605,81660303,['ENSMUST00000124117'],1,1,35,8,21,69128,Adgrl3_ENSMUSG00000037605,Adgrl3-220_ENSMUST00000124117,0,13693
69129,5,ENSMUSG00000037605,81723978,['ENSMUST00000201055'],1,1,35,8,21,69129,Adgrl3_ENSMUSG00000037605,Adgrl3-234_ENSMUST00000201055,0,13694
69130,5,ENSMUSG00000037605,81771658,['ENSMUST00000148830'],1,1,35,8,21,69130,Adgrl3_ENSMUSG00000037605,Adgrl3-229_ENSMUST00000148830,0,13695
69131,5,ENSMUSG00000037605,81791561,['ENSMUST00000201803'],1,1,35,8,21,69131,Adgrl3_ENSMUSG00000037605,Adgrl3-235_ENSMUST00000201803,0,13696
69134,5,ENSMUSG00000037685,67660034,['ENSMUST00000149501'],1,1,14,3,11,69134,Atp8a1_ENSMUSG00000037685,Atp8a1-210_ENSMUST00000149501,0,13697
69136,5,ENSMUSG00000037685,67776759,['ENSMUST00000155911'],1,1,14,3,11,69136,Atp8a1_ENSMUSG00000037685,Atp8a1-212_ENSMUST00000155911,0,13698
69137,5,ENSMUSG00000037685,67808736,['ENSMUST00000202248'],1,1,14,3,11,69137,Atp8a1_ENSMUSG00000037685,Atp8a1-214_ENSMUST00000202248,0,13699
69138,5,ENSMUSG00000037685,67815230,['ENSMUST00000130652'],1,1,14,3,11,69138,Atp8a1_ENSMUSG00000037685,Atp8a1-206_ENSMUST00000130652,0,13700
69139,5,ENSMUSG00000037685,67815239,['ENSMUST00000128726'],1,1,14,3,11,69139,Atp8a1_ENSMUSG00000037685,Atp8a1-205_ENSMUST00000128726,0,13701
69140,5,ENSMUSG00000037685,67815853,['ENSMUST00000141443'],1,1,14,3,11,69140,Atp8a1_ENSMUSG00000037685,Atp8a1-208_ENSMUST00000141443,0,13702
69141,5,ENSMUSG00000037685,67847295,['ENSMUST00000200955'],1,1,14,3,11,69141,Atp8a1_ENSMUSG00000037685,Atp8a1-213_ENSMUST00000200955,0,13703
69142,5,ENSMUSG00000037685,67847370,['ENSMUST00000135930'],1,1,14,3,11,69142,Atp8a1_ENSMUSG00000037685,Atp8a1-207_ENSMUST00000135930,0,13704
69143,5,ENSMUSG00000037685,67847429,['ENSMUST00000143013'],1,1,14,3,11,69143,Atp8a1_ENSMUSG00000037685,Atp8a1-209_ENSMUST00000143013,0,13705
69144,5,ENSMUSG00000037685,67847431,"['ENSMUST00000072971', 'ENSMUST00000113652', 'ENSMUST00000113651']",3,3,14,3,11,69144,Atp8a1_ENSMUSG00000037685,Atp8a1-202_ENSMUST00000072971,0,13706
69144,5,ENSMUSG00000037685,67847431,"['ENSMUST00000072971', 'ENSMUST00000113652', 'ENSMUST00000113651']",3,3,14,3,11,69144,Atp8a1_ENSMUSG00000037685,Atp8a1-204_ENSMUST00000113652,0,13706
69144,5,ENSMUSG00000037685,67847431,"['ENSMUST00000072971', 'ENSMUST00000113652', 'ENSMUST00000113651']",3,3,14,3,11,69144,Atp8a1_ENSMUSG00000037685,Atp8a1-203_ENSMUST00000113651,0,13706
69145,5,ENSMUSG00000037685,67847434,['ENSMUST00000037380'],1,1,14,3,11,69145,Atp8a1_ENSMUSG00000037685,Atp8a1-201_ENSMUST00000037380,0,13707
69146,5,ENSMUSG00000037720,67260565,['ENSMUST00000037918'],1,1,9,2,7,69146,Tmem33_ENSMUSG00000037720,Tmem33-201_ENSMUST00000037918,0,13708
69147,5,ENSMUSG00000037720,67260651,['ENSMUST00000162543'],1,1,9,2,7,69147,Tmem33_ENSMUSG00000037720,Tmem33-206_ENSMUST00000162543,0,13709
69148,5,ENSMUSG00000037720,67260696,"['ENSMUST00000161233', 'ENSMUST00000201979']",2,2,9,2,7,69148,Tmem33_ENSMUSG00000037720,Tmem33-203_ENSMUST00000161233,0,13710
69148,5,ENSMUSG00000037720,67260696,"['ENSMUST00000161233', 'ENSMUST00000201979']",2,2,9,2,7,69148,Tmem33_ENSMUSG00000037720,Tmem33-208_ENSMUST00000201979,0,13710
69149,5,ENSMUSG00000037720,67260697,['ENSMUST00000160352'],1,1,9,2,7,69149,Tmem33_ENSMUSG00000037720,Tmem33-202_ENSMUST00000160352,0,13711
69151,5,ENSMUSG00000037720,67260754,['ENSMUST00000202324'],1,1,9,2,7,69151,Tmem33_ENSMUSG00000037720,Tmem33-209_ENSMUST00000202324,0,13712
69152,5,ENSMUSG00000037720,67260805,['ENSMUST00000161369'],1,1,9,2,7,69152,Tmem33_ENSMUSG00000037720,Tmem33-204_ENSMUST00000161369,0,13713
69153,5,ENSMUSG00000037720,67260896,['ENSMUST00000163028'],1,1,9,2,7,69153,Tmem33_ENSMUSG00000037720,Tmem33-207_ENSMUST00000163028,0,13714
69172,5,ENSMUSG00000037795,65763521,['ENSMUST00000201489'],1,1,9,2,5,69172,N4bp2_ENSMUSG00000037795,N4bp2-204_ENSMUST00000201489,0,13715
69176,5,ENSMUSG00000037795,65801073,['ENSMUST00000200843'],1,1,9,2,5,69176,N4bp2_ENSMUSG00000037795,N4bp2-202_ENSMUST00000200843,0,13716
69179,5,ENSMUSG00000037822,65458511,['ENSMUST00000200111'],1,1,9,2,7,69179,Smim14_ENSMUSG00000037822,Smim14-209_ENSMUST00000200111,0,13717
69180,5,ENSMUSG00000037822,65461303,['ENSMUST00000135258'],1,1,9,2,7,69180,Smim14_ENSMUSG00000037822,Smim14-204_ENSMUST00000135258,0,13718
69181,5,ENSMUSG00000037822,65492871,['ENSMUST00000040532'],1,1,9,2,7,69181,Smim14_ENSMUSG00000037822,Smim14-201_ENSMUST00000040532,0,13719
69182,5,ENSMUSG00000037822,65492881,['ENSMUST00000144562'],1,1,9,2,7,69182,Smim14_ENSMUSG00000037822,Smim14-206_ENSMUST00000144562,0,13720
69183,5,ENSMUSG00000037822,65493060,['ENSMUST00000121661'],1,1,9,2,7,69183,Smim14_ENSMUSG00000037822,Smim14-202_ENSMUST00000121661,0,13721
69184,5,ENSMUSG00000037822,65493400,"['ENSMUST00000139122', 'ENSMUST00000198981']",2,2,9,2,7,69184,Smim14_ENSMUSG00000037822,Smim14-205_ENSMUST00000139122,0,13722
69184,5,ENSMUSG00000037822,65493400,"['ENSMUST00000139122', 'ENSMUST00000198981']",2,2,9,2,7,69184,Smim14_ENSMUSG00000037822,Smim14-208_ENSMUST00000198981,0,13722
69185,5,ENSMUSG00000037822,65537129,['ENSMUST00000125954'],1,1,9,2,7,69185,Smim14_ENSMUSG00000037822,Smim14-203_ENSMUST00000125954,0,13723
69186,5,ENSMUSG00000037822,65537184,['ENSMUST00000149167'],1,1,9,2,7,69186,Smim14_ENSMUSG00000037822,Smim14-207_ENSMUST00000149167,0,13724
69231,5,ENSMUSG00000038011,124805338,['ENSMUST00000196708'],1,1,6,2,4,69231,Dnah10_ENSMUSG00000038011,Dnah10-204_ENSMUST00000196708,0,13725
69271,5,ENSMUSG00000038126,124261103,['ENSMUST00000143476'],1,1,11,2,7,69271,Mphosph9_ENSMUSG00000038126,Mphosph9-206_ENSMUST00000143476,0,13726
69272,5,ENSMUSG00000038126,124263012,['ENSMUST00000156745'],1,1,11,2,7,69272,Mphosph9_ENSMUSG00000038126,Mphosph9-210_ENSMUST00000156745,0,13727
69274,5,ENSMUSG00000038126,124265319,['ENSMUST00000128027'],1,1,11,2,7,69274,Mphosph9_ENSMUSG00000038126,Mphosph9-202_ENSMUST00000128027,0,13728
69275,5,ENSMUSG00000038126,124325127,['ENSMUST00000141203'],1,1,11,2,7,69275,Mphosph9_ENSMUSG00000038126,Mphosph9-204_ENSMUST00000141203,0,13729
69276,5,ENSMUSG00000038126,124327849,['ENSMUST00000147737'],1,1,11,2,7,69276,Mphosph9_ENSMUSG00000038126,Mphosph9-207_ENSMUST00000147737,0,13730
69277,5,ENSMUSG00000038126,124327852,"['ENSMUST00000184951', 'ENSMUST00000149933']",2,2,11,2,7,69277,Mphosph9_ENSMUSG00000038126,Mphosph9-211_ENSMUST00000184951,0,13731
69277,5,ENSMUSG00000038126,124327852,"['ENSMUST00000184951', 'ENSMUST00000149933']",2,2,11,2,7,69277,Mphosph9_ENSMUSG00000038126,Mphosph9-208_ENSMUST00000149933,0,13731
69278,5,ENSMUSG00000038126,124327870,['ENSMUST00000130502'],1,1,11,2,7,69278,Mphosph9_ENSMUSG00000038126,Mphosph9-203_ENSMUST00000130502,0,13732
69279,5,ENSMUSG00000038126,124327972,"['ENSMUST00000031344', 'ENSMUST00000156013']",2,2,11,2,7,69279,Mphosph9_ENSMUSG00000038126,Mphosph9-201_ENSMUST00000031344,0,13733
69279,5,ENSMUSG00000038126,124327972,"['ENSMUST00000031344', 'ENSMUST00000156013']",2,2,11,2,7,69279,Mphosph9_ENSMUSG00000038126,Mphosph9-209_ENSMUST00000156013,0,13733
69314,5,ENSMUSG00000038384,123162709,['ENSMUST00000173221'],1,1,6,3,3,69314,Setd1b_ENSMUSG00000038384,Setd1b-205_ENSMUST00000173221,0,13734
69347,5,ENSMUSG00000038593,122254566,['ENSMUST00000137118'],1,1,5,2,3,69347,Tctn1_ENSMUSG00000038593,Tctn1-202_ENSMUST00000137118,0,13735
69348,5,ENSMUSG00000038593,122264415,['ENSMUST00000177148'],1,1,5,2,3,69348,Tctn1_ENSMUSG00000038593,Tctn1-205_ENSMUST00000177148,0,13736
69349,5,ENSMUSG00000038593,122264460,"['ENSMUST00000111738', 'ENSMUST00000141281']",2,2,5,2,3,69349,Tctn1_ENSMUSG00000038593,Tctn1-201_ENSMUST00000111738,0,13737
69349,5,ENSMUSG00000038593,122264460,"['ENSMUST00000111738', 'ENSMUST00000141281']",2,2,5,2,3,69349,Tctn1_ENSMUSG00000038593,Tctn1-203_ENSMUST00000141281,0,13737
69352,5,ENSMUSG00000038690,145191511,['ENSMUST00000161845'],1,1,5,2,3,69352,Atp5j2_ENSMUSG00000038690,Atp5j2-203_ENSMUST00000161845,0,13738
69353,5,ENSMUSG00000038690,145191528,['ENSMUST00000200584'],1,1,5,2,3,69353,Atp5j2_ENSMUSG00000038690,Atp5j2-205_ENSMUST00000200584,0,13739
69354,5,ENSMUSG00000038690,145191592,"['ENSMUST00000162360', 'ENSMUST00000037056']",2,2,5,2,3,69354,Atp5j2_ENSMUSG00000038690,Atp5j2-204_ENSMUST00000162360,0,13740
69354,5,ENSMUSG00000038690,145191592,"['ENSMUST00000162360', 'ENSMUST00000037056']",2,2,5,2,3,69354,Atp5j2_ENSMUSG00000038690,Atp5j2-201_ENSMUST00000037056,0,13740
69355,5,ENSMUSG00000038690,145192062,['ENSMUST00000161741'],1,1,5,2,3,69355,Atp5j2_ENSMUSG00000038690,Atp5j2-202_ENSMUST00000161741,0,13741
69369,5,ENSMUSG00000038780,144886476,['ENSMUST00000126822'],1,1,5,2,3,69369,Smurf1_ENSMUSG00000038780,Smurf1-204_ENSMUST00000126822,0,13742
69370,5,ENSMUSG00000038780,144897994,['ENSMUST00000198621'],1,1,5,2,3,69370,Smurf1_ENSMUSG00000038780,Smurf1-205_ENSMUST00000198621,0,13743
69371,5,ENSMUSG00000038780,144965839,['ENSMUST00000110677'],1,1,5,2,3,69371,Smurf1_ENSMUSG00000038780,Smurf1-203_ENSMUST00000110677,0,13744
69372,5,ENSMUSG00000038780,144965847,"['ENSMUST00000085684', 'ENSMUST00000100461']",2,2,5,2,3,69372,Smurf1_ENSMUSG00000038780,Smurf1-201_ENSMUST00000085684,0,13745
69372,5,ENSMUSG00000038780,144965847,"['ENSMUST00000085684', 'ENSMUST00000100461']",2,2,5,2,3,69372,Smurf1_ENSMUSG00000038780,Smurf1-202_ENSMUST00000100461,0,13745
